Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"31962267","1","31963004","","2015-08-12 10:14:07","","2","53","<p>I haven't found any solution for this problem but I'm sure that one exists.</p>

<p>I have 4 <code>div</code>s with background images, together comprising a graphical option wheel.</p>

<p>The problem is that each <code>div</code>'s background image is triangular, but the area that is occupied by the <code>div</code> is bigger and is a square.  When I pass the cursor over each <code>div</code>, it is not working well, because the first <code>div</code> overlaps on top of the second, the second over the third, etc.</p>

<p>I thought about using <code>z-index</code> but that won't work because the first and the second div overlap one another, and so do the third and fourth.</p>

<p>I'm not sure if I've explained my problem very well. If you don't understand something, please let me know.</p>

<p>Here is an image to help you understand what I mean.</p>

<p><img src=""https://i.stack.imgur.com/TtGen.png"" alt=""enter image description here""></p>

<p>Thanks!!</p>

<p><strong>UPDATE WITH CODE</strong></p>

<p>Here is my code:</p>

<p><a href=""https://jsfiddle.net/ialex90/x7mx1zqu/"" rel=""nofollow noreferrer"">https://jsfiddle.net/ialex90/x7mx1zqu/</a></p>
","4775350","","358696","","2016-08-11 14:55:27","2016-08-11 14:55:27","Adapt Div area to Background img size","<javascript><jquery><html><css><angularjs>","1","7","","",""
"26461948","1","","","2014-10-20 09:03:41","","0","701","<p>I'm dealing with this case where I have a label tag wraps around the radio input button, something like:</p>

<pre><code>&lt;label&gt;
     &lt;input type=""radio"" ng-model=""question.value"" value=""{{option.value}}""&gt;
&lt;/label&gt;
</code></pre>

<p>The label tag is the one that gets formatted for view while the radio button is hidden. When <code>ng-model == value</code>, a certain radio button gets checked automatically and this is happening in my app, no problem at all.</p>

<p>The problem is, I want to format the label tag when this happens. Normally the label is formatted by an <code>onclick</code> event, but this is not an event so I'm not sure how I would solve this in JavaScript. CSS styling is not an option because it can't select parent element.</p>
","3583721","","","","","2014-10-20 09:10:21","Angular Js - formating label when inner radio input is checked","<javascript><jquery><html><css><angularjs>","1","1","","",""
"45659361","1","","","2017-08-13 10:26:49","","2","639","<pre><code>&lt;html&gt;
&lt;body ng-app=""app""&gt;
  &lt;div ng-controller=""HelloController""&gt;
    Enter Text
    &lt;input class=""form-control"" ng-model=""inputString""&gt;     
  &lt;/div&gt;    
&lt;/body&gt;
&lt;html&gt;
</code></pre>

<p>I don't want to use CSS style ""text-transformation:capitalize"" because its not works when caps-lock is on</p>
","5775163","","6231153","","2017-10-12 01:42:58","2018-04-23 14:07:57","How to capitalize first letter of each word while typing in text area using angular","<javascript><jquery><html><css><angularjs>","4","2","2","",""
"18550822","1","18551929","","2013-08-31 17:20:35","","3","11706","<p>i am using ng-repeat on a list of divs and i am manually adding items in the json that it's rendering this divs. I need to position the last div that i add in json and it's automatically rendiring on the screen, where the couse cursor is, and the rest of them remain on same position, but without giving the position in the json that is rendering it.</p>

<p>My approach on this was something like this</p>

<pre><code>&lt;div ng-repeat=""contact in jsonContacts"" style=""left: {{lastX}}px; top: {{lastY}}px;""&gt;&lt;/div&gt;
</code></pre>

<p>but when i do this, all the divs get this position, so i need to make a condition using $last variable to add or remove the style tag with those left and top css.</p>

<p>Thank you in advance, Daniel!</p>
","1254561","","","","","2013-09-01 04:57:49","angular ng-repeat add style on condition","<javascript><jquery><html><css><angularjs>","2","0","1","",""
"37572626","1","","","2016-06-01 15:14:40","","0","47","<p>How do I go about getting a elements width in a directive? </p>

<p>In my case a directive gets called multiple times and I have to pass through the element parameter to know what element is being called. </p>

<p>However I do not know how to get a class inside that elements width? </p>

<p>For example I have a class called labels so I have done something along these lines: </p>

<pre><code>console.log(element.find(.labels).width());
</code></pre>

<p>This however doesn't work it brings back zero... even though there is a length of 1. code below: </p>

<pre><code>console.log(element.find('.labels').length);
</code></pre>

<p>So obviously it seems to be thinking that the class is an object but from what I can tell it is not. </p>

<p>I should also point out that the element I am trying to get a width of has a transform css property on it.. I don't think this will effect what I'm trying to do though. </p>

<p><a href=""https://jsfiddle.net/2g13wmxz/"" rel=""nofollow"">https://jsfiddle.net/2g13wmxz/</a></p>
","5070590","","5070590","","2016-06-01 15:22:38","2016-06-01 15:23:38","Is there a way to get a classes width in a directive?","<javascript><jquery><html><css><angularjs>","1","6","","",""
"37580820","1","","","2016-06-02 00:24:01","","0","189","<p>I have an application that has an array (selectedTiles). Each Tile in the array has 2 properties that dictate the location of that tile on the page layout (<strong>Col</strong>(umn) and <strong>Row</strong>).</p>

<p><a href=""http://embed.plnkr.co/EAqo9C3RVUCNDAlc4Tfi/preview"" rel=""nofollow"">link to plunkr</a></p>

<pre><code>&lt;div gridster&gt;
    &lt;ul&gt;
        &lt;li gridster-item=""item"" ng-repeat=""tile in selectedTiles""&gt;&lt;/li&gt;
    &lt;/ul&gt;
&lt;/div&gt;
</code></pre>

<p><strong>Problem Behavior:</strong>
When I move a tile (Ex: say swap two tiles), the 'tile.col' and 'tile.row' properties change its values for each tile to correspond to the new grid position. However the order of the indexed array stays the same.  This makes the keyboard navigation unordered if it were moving to the next tile by the next index position. </p>

<p><strong>*Goal Behavior</strong>
Therefore, I need to create a new array that pushes each tile in SelectedTiles into a new array that takes the tile.col and tile.row properties and sorts them, like so: </p>

<pre><code>$scope.selectedTiles = [
  { row: 0, col: 0 },
  { row: 0, col: 1 },
  { row: 0, col: 2 },
  { row: 0, col: 3 }.
  { row: 1, col: 0 },
  { row: 1, col: 1 },
  { row: 1, col: 2 },
  { row: 1, col: 3 },
  { row: 2, col: 0 },
  { row: 2, col: 1 },
  { row: 2, col: 2 },
  { row: 2, col: 3 }
];
</code></pre>

<p>That way the index order follows a pattern of having the top-most left tile as the index[0] and bottom-most right tile as the last index in the array everytime a tile is moved.</p>

<p>I haven no idea how to do this </p>
","5332322","","5332322","","2016-06-02 21:24:07","2016-06-02 21:24:07","How can I dynamically reorder an array after a tile is dragged and dropped?","<javascript><jquery><html><css><angularjs>","2","2","","",""
"37617290","1","37617486","","2016-06-03 14:40:52","","0","129","<p>I have a site with Angularjs templates, a SPA. In one of my templates i am using a tab control from the AngulrUI library called Ui-Tabset.</p>

<p>While the control is rendering, it creates a <code>ul</code> element and adds a <code>nav-tabs</code> CSS class to it. That conflicts with many CSS settings I have and makes it look ugly.</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;uib-tabset active=""activeJustified"" justified=""true"" id=""tabs""&gt;
    &lt;uib-tab class=""hvr-underline-from-center"" index=""0"" heading=""שעות פתיחה""&gt;תוכן&lt;/uib-tab&gt;
    &lt;uib-tab index=""1"" heading=""גיל ומשקל""&gt;תוכן&lt;/uib-tab&gt;
&lt;/uib-tabset&gt;</code></pre>
</div>
</div>
</p>

<p>Now instead of going into the library code and removing the class, or changing the css to override several settings, I wanted to remove the class with jquery using this code: <code>$(""ul"").removeClass(""nav-tabs"");</code></p>

<p>This works great if i run it in the Console after the page is loaded.
I tried putting it in a function and calling <code>ng-init</code> but that did not work.
I tried using the ViewContentLoaded event like this:</p>

<pre class=""lang-javascript prettyprint-override""><code>$scope.$on('$viewContentLoaded', function () {
    $(""ul"").removeClass(""nav-tabs"");
});
</code></pre>

<p>Did not work as well. I know the problem is the code running too early and not my Angular configuration because linking the function to <code>ng-click</code> and clicking it after the page is loaded also works great.</p>

<p>Firing it inside a directive after the element also does not work. I see the code in the debugger running every time but it does nothing.</p>

<p><strong>To sum up, how can the code run after the page has completely finished rendering?</strong></p>

<p><strong>Update</strong></p>

<p>I solved it in the ""correct"" way, by using a directive. Still unable to use <code>element</code> for some reason, only <code>jquery</code>. </p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>myapp.directive(""removenavclass"", function ($timeout) {
    return {
        link: function (scope, element, attrs) {
            scope.$on('$viewContentLoaded', function () {
                $timeout(function () {
                    $(""ul"").removeClass(""nav-tabs""); //works
                    element.children().children()[0].removeClass(""nav-tabs""); //sends an error to console saying ""removeClass is not a function""
                    
                });
            });
        }
    };
});</code></pre>
</div>
</div>
</p>
","5800711","","5800711","","2016-06-04 16:05:52","2016-06-04 16:05:52","Unable to manipulate DOM in AngularJs template","<javascript><jquery><html><css><angularjs>","1","5","","",""
"25248154","1","25248501","","2014-08-11 16:36:04","","0","163","<p>I'm working on a partial view web page using angularjs for the different states. </p>

<p>This is my main page where I will be loading in all the partial views. I have a side navbar used to navigate load in the views:  </p>

<pre><code>!DOCTYPE html&gt;
&lt;html&gt;
&lt;head&gt;
    &lt;title&gt;Settings&lt;/title&gt;
&lt;/head&gt;
&lt;body&gt;
    &lt;div class=""container-fluid""&gt;
        &lt;div id=""sidebar"" class=""sideStyle""&gt;
            &lt;ul id=""navList"" class=""nav nav-sidebar""&gt;
                &lt;li class=""active""&gt;&lt;a data-ui-sref=""settings.defaults""&gt;Defaults&lt;/a&gt;&lt;/li&gt;
            &lt;li&gt;&lt;a data-ui-sref=""settings.carriers""&gt; Carriers&lt;/a&gt;&lt;/li&gt;
            &lt;li&gt;&lt;a data-ui-sref=""settings.trailers""&gt; Trailers&lt;/a&gt;&lt;/li&gt;
            &lt;li&gt;&lt;a data-ui-sref=""settings.shifts""&gt;Shop Shifts&lt;/a&gt;&lt;/li&gt;
            &lt;li&gt;&lt;a data-ui-sref=""settings.bccap""&gt;Bend Class Capacities&lt;/a&gt;&lt;/li&gt;
             &lt;/ul&gt; 
        &lt;/div&gt; 
        &lt;div id=""main"" class=""mainContent"" style=""padding-top:15px""&gt;
            &lt;button onclick=""toggleNav()"" type=""button"" class=""btn btn-default btn-xs "" id=""btnToggle""&gt;
                &lt;span class=""toggleClass glyphicon glyphicon-chevron-left""&gt;&lt;/span&gt;
            &lt;/button&gt;

            &lt;div&gt;
                &lt;div data-ui-view=""""&gt;&lt;/div&gt;  //where page is loaded in
            &lt;/div&gt;
        &lt;/div&gt;
    &lt;/div&gt;

    &lt;script src=""AppScripts/Sidebar.js""&gt;&lt;/script&gt;

&lt;/body&gt;

&lt;/html&gt;
</code></pre>

<p>Here is a look at Sidebar.js:</p>

<pre><code>var toggle, mainLeft;
function toggleNav() {
    if (toggle == 0) {
        toggle = 1;
        $(""#sidebar"").toggle('slide');
        $(""#main"").animate({
            left: ""10"",
        }, 350, function () { });
        $('.mainContent').animate({ width: '100%' }, 500);
        $('.toggleClass').addClass('glyphicon-chevron-right').removeClass('glyphicon-chevron-left');
    }
    else {
        toggle = 0;
        $(""#sidebar"").toggle('slide');
        $(""#main"").animate({
            left: mainLeft,
        }, 350, function () { });
        $('.mainContent').animate({ width: '85%' }, 500);
        $('.toggleClass').addClass('glyphicon-chevron-left').removeClass('glyphicon-chevron-right');
    }
}

$(document).ready(function () {
    var left = $('#sidebar').width();
    mainLeft = left + 50;
    $('#main').css({ left: mainLeft });

    toggle = 0;

    $('#btnToggle span').addClass('glyphicon glyphicon-chevron-left'); 
});

$(document).ready(function () {
    $('#navList li').click(function () {
        $(this).siblings('li').removeClass('active');
        $(this).addClass('active');
    });
});
</code></pre>

<p>And my navigation CSS:</p>

<pre><code>/* Sidebar navigation */
.nav-sidebar {
  margin-right: -21px; /* 20px padding + 1px border */
  margin-bottom: 20px;
  margin-left: -20px;
}
.nav-sidebar &gt; li &gt; a {
  padding-right: 20px;
  padding-left: 20px;
  color:#8b6d80;
}
.nav-sidebar &gt; .active &gt; a {
  color: #fff;
  background-color: #8b6d80;
}

.listItem {
background-color:whitesmoke;
font-size:medium;
}

.selectedItem {
border-left:solid 5px;
border-color:#8b6d80;
background-color:#EEEEEE;
font-size:medium;
}
</code></pre>

<p>I'm setting the clicked link with a CSS class ""active"" to make apparent what link they have clicked. Angularjs is very nice where it remembers the users breadcrumbs and takes care of loading the correct page when the back button is used. However since my nav is in the shell page and not the partial view, the nav has the incorrect link marked as ""active"" wehn the back button is used:</p>

<p>Here are some screen shots to show what I mean:</p>

<p>On trailers page:</p>

<p><img src=""https://i.stack.imgur.com/0dzyj.png"" alt=""enter image description here""></p>

<p>Navigated to carriers page and then press back button:
<img src=""https://i.stack.imgur.com/UH7ii.png"" alt=""enter image description here""></p>

<p>What would be the best way of making sure the correct link is ""active"" since the shell isn't being refreshed and the link isn't actually being clicked? </p>
","1653484","","","","","2014-08-11 19:24:06","Updating nav CSS on shell page when using Angularjs","<javascript><jquery><html><css><angularjs>","2","0","","",""
"25251011","1","","","2014-08-11 19:36:09","","0","976","<p>I have the following directive:</p>

<pre><code>angular.module('click-to-edit-select2', [])
.directive(""clickToEditSelect2"", function() {
  var editorTemplate = '&lt;td id=""4"" class=""click-to-edit-select2""&gt;' +
  '&lt;div id=""3"" style=""height:20px"" ng-click=""enableEditor()"" ng-hide=""view.editorEnabled""&gt;' +
  '{{value}} ' +
  '&lt;/div&gt;' +
  '&lt;div id=""2"" ng-show=""view.editorEnabled"" style=""padding:0px 10px 0px 0px"";&gt;' +
  '&lt;input id=""1"" type=""hidden"" ui-select2=""select2Options"" ng-model=""view.editableValue"" ng-change=""changeText()"" /&gt;' +
  '&lt;/div&gt;' +
  '&lt;/td&gt;';

  return {
      restrict: ""A"",
      replace: true,
      template: editorTemplate,
      scope: {
          value: ""=clickToEditSelect2""
      },
      controller: function($scope, $element, $attrs) {
          $scope.view = {
              //editableValue: $scope.term.TermId.id,
              editorEnabled: false
          };


          $scope.enableEditor = function() {
              if ($scope.$parent.term.Status == ""new"") {
                  $scope.view.editorEnabled = true;
                  $scope.view.editableValue = $scope.value;

              }
          };



          $scope.disableEditor = function() {
              $scope.view.editorEnabled = false;
          };

          $scope.save = function() {
              //alert($scope.term.TermId.id);
              $scope.value = $scope.view.editableValue.id;
              $scope.disableEditor();
          };

          $scope.$watch('view.editableValue', function(newVal, oldVal) {
              if (newVal != undefined &amp;&amp; newVal != """") {
                  if (oldVal == newVal) return;
                  $element.addClass('valueChangedTD');
                  var str = newVal.text;
                  var res = str.split("" - "");
                  //slice the termID
                  res.splice(res.length - 1, 1);

                  var termDescription = res.join(' - ');

              }
          }, true);

          //select2 has its own blur event !
          $element.on('select2-blur', function(event) {
              $scope.save();
          });

          var initSelectionCb = function(item, callback) {
              if (item != """") {
                  var id = item.val();
                  var data = { id: id, text: id };
                  callback(data);
              }
          };

          $scope.select2Options = {
              placeholder: ""Select Terminal"",
              dropdownAutoWidth: 'true',
              multiple: false,
              width: ""resolve"",
              selectOnBlur: true,  //this does not seem to work
              initSelection: function(item, callback) {
                  //selects the initial item
                  initSelectionCb.call(self, item, callback);
              },
              ajax: {

                  url: ""/GetDataSelect2"",
                  type: ""POST"",
                  contentType: ""application/json"",
                  data: function(term, page) {

                      var Json = {};
                      Json.term = term;
                      Json.page = page;
                      Json.limit = 10;

                      return Json;

                  },
                  results: function(data, page) {
                      return { results: data.options };
                  }
              }
          }


      }
  };
</code></pre>

<p>});</p>

<p>Using select2 3.4.8
bootstrap 2.3.1
angular 1.2.19</p>

<p>As you can see I have set the onSelectBlur option (I have tried 'true' and true), but it doesn't work.</p>

<p>I added an event handler for the select2-blur event but it does not work as expected.</p>

<p>I expect to click the select2 ddl, select an option, then tab or click somewhere and have the div with the select2 hidden (which is what should happen when $scope.view.editorEnabled is set to false).</p>

<p>What is happening instead, is that after selecting an item from the ddl and then tabbing or clicking somewhere else the div with the select2 ddl is not hidden.  If I select an item the second time from the select2 ddl, then the div with the select2 ddl is hidden and the div with the selected value is shown.</p>

<p>I can see that the select2-blur event is being called every time (by setting breakpoint), but the divs do not update immediately . . . only when run twice.</p>

<p>I don't really want to attach the select2-blur event to the $element (which is the TD), but I'm at a loss for how to do this.  I've attempted to attach the event to various other elements I've found (.select2-choice, .select2-container) but I can't even get the events to fire.</p>

<p>At this point it's been a few hours, and I thought I could use a fresh pair of eyes.  It's probably something simple that I'm not seeing.</p>

<p>Thank you!</p>
","1492028","","","","","2014-08-12 16:09:36","Angular directive select2-blur event not working as expected","<javascript><jquery><html><css><angularjs>","1","0","","",""
"46307271","1","46307507","","2017-09-19 18:17:03","","0","33","<p>I'm trying to learn AngularJS and now I'm playing with custom directives.</p>

<p>As you can see bellow, I'm trying to change to border color of a specific element but this doesn't seem to work when I'm trying to modify it through post-link function. </p>

<pre><code>var app = angular.module('app',[]);

app.controller('ctr', ['$scope' , function($scope){

}]);

app.directive('mydirective', function(){

  return {
    template: '&lt;strong&gt;HEY&lt;/strong&gt;',

    compile: function($tElement , $tAttributes){
      console.log($tAttributes.text + ' @ Compile');
      $tElement.css('border','1px solid black');

      return {
        pre : function($iElement , $scope , $iAttributes){
          console.log($iAttributes.text + ' @ Pre-link');
        },
        post: function($iElement , $scope , $iAttributes){
          console.log($iAttributes.text + ' @ Post-link');

          if( $iAttributes.text === ""5""){
              $iElement.css('border','1px solid red');
          }
        }
      };

    },

    controller: function($element , $scope , $attrs){
      console.log($attrs.text + ' @ Controller');
    }
  };

});
</code></pre>

<p>What angular actually returns is </p>

<blockquote>
  <p>TypeError: $iElement.css is not a function</p>
</blockquote>

<p>While at a previous time , that css function is used to change thhe border color at compile level function.</p>

<p>Here is also and my html file in case that helps:</p>

<pre><code>&lt;html&gt;
    &lt;head&gt;
        &lt;title&gt;Learning AngularJS&lt;/title&gt;
        &lt;script src=""https://ajax.googleapis.com/ajax/libs/angularjs/1.6.4/angular.min.js""&gt;&lt;/script&gt;
        &lt;script src=""https://code.jquery.com/jquery-3.2.1.min.js"" integrity=""sha256-hwg4gsxgFZhOsEEamdOYGBf13FyQuiTwlAQgxVSNgt4="" crossorigin=""anonymous""&gt;&lt;/script&gt;
        &lt;script type=""text/javascript"" src=""compile-link.js""&gt;&lt;/script&gt;
    &lt;/head&gt;
    &lt;body ng-app=""app""&gt;
      &lt;div ng-controller=""ctr""&gt;
        &lt;div mydirective text=""{{i}}"" ng-repeat=""i in [1,2,3,4,5,6,7,8,9]""&gt;&lt;/div&gt;
      &lt;/div&gt;

    &lt;/body&gt;
</code></pre>
","7927865","","","","","2017-09-19 18:31:40","Angular does not recognize Jquery's css function in post-link of a custom directive","<javascript><jquery><html><css><angularjs>","1","0","","",""
"37633684","1","","","2016-06-04 18:32:00","","0","1320","<p>My question is about AngularJS, in response to events (scroll) . I need to change the size of the header on scroll down or resize on scroll up. The code in javascript is next, but I need to implement it in AngularJs:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>function init() {
    window.addEventListener('scroll', function(e){
        var distanceY = window.pageYOffset || document.documentElement.scrollTop,
            shrinkOn = 300,
            header = document.querySelector(""header"");
        if (distanceY &gt; shrinkOn) {
            classie.add(header,""smaller"");
        } else {
            if (classie.has(header,""smaller"")) {
                classie.remove(header,""smaller"");
            }
        }
    });
}
window.onload = init();</code></pre>
<pre class=""snippet-code-css lang-css prettyprint-override""><code>header {
    width: 100%;
    height: 150px;
    overflow: hidden;
    position: fixed;
    top: 0;
    left: 0;
    z-index: 999;
    background-color: #0683c9;
    -webkit-transition: height 0.3s;
    -moz-transition: height 0.3s;
    -ms-transition: height 0.3s;
    -o-transition: height 0.3s;
    transition: height 0.3s;
}
header h1#logo {
    display: inline-block;
    height: 150px;
    line-height: 150px;
    float: left;
    font-family: ""Oswald"", sans-serif;
    font-size: 60px;
    color: white;
    font-weight: 400;
    -webkit-transition: all 0.3s;
    -moz-transition: all 0.3s;
    -ms-transition: all 0.3s;
    -o-transition: all 0.3s;
    transition: all 0.3s;
}
header nav {
    display: inline-block;
    float: right;
}
header nav a {
    line-height: 150px;
    margin-left: 20px;
    color: #9fdbfc;
    font-weight: 700;
    font-size: 18px;
    -webkit-transition: all 0.3s;
    -moz-transition: all 0.3s;
    -ms-transition: all 0.3s;
    -o-transition: all 0.3s;
    transition: all 0.3s;
}
header nav a:hover {
    color: white;
}
header.smaller {
    height: 75px;
}
header.smaller h1#logo {
    width: 150px;
    height: 75px;
    line-height: 75px;
    font-size: 30px;
}
header.smaller nav a {
    line-height: 75px;
}

@media all and (max-width: 660px) {
    header h1#logo {
        display: block;
        float: none;
        margin: 0 auto;
        height: 100px;
        line-height: 100px;
        text-align: center;
    }
    header nav {
        display: block;
        float: none;
        height: 50px;
        text-align: center;
        margin: 0 auto;
    }
    header nav a {
        line-height: 50px;
        margin: 0 10px;
    }
    header.smaller {
        height: 75px;
    }
    header.smaller h1#logo {
        height: 40px;
        line-height: 40px;
        font-size: 30px;
    }
    header.smaller nav {
        height: 35px;
    }
    header.smaller nav a {
        line-height: 35px;
    }
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;header&gt;
    &lt;div class=""container clearfix""&gt;
        &lt;h1 id=""logo""&gt;
            LOGO
        &lt;/h1&gt;
        &lt;nav&gt;
            &lt;a href=""""&gt;Lorem&lt;/a&gt;
            &lt;a href=""""&gt;Ipsum&lt;/a&gt;
            &lt;a href=""""&gt;Dolor&lt;/a&gt;
        &lt;/nav&gt;
    &lt;/div&gt;
&lt;/header&gt;&lt;!-- /header --&gt;</code></pre>
</div>
</div>
</p>
","1612939","","","","","2016-06-04 20:04:07","Resizing Header On Scroll Angular","<javascript><jquery><html><css><angularjs>","1","0","","",""
"18507992","1","","","2013-08-29 10:06:37","","0","2546","<p>I have a simple AngularJS app to pull text log data record from a database and render it in a pre tag to preserve the formatting.  Trying to add some highlighting with extra markup on the log content failed to render correctly. Instead I get the markup added as a plain text within the content. What I am doing wrong? Example: <a href=""http://jsfiddle.net/afSsf/"" rel=""nofollow"">http://jsfiddle.net/afSsf/</a></p>

<p>HTML:</p>

<pre><code>     &lt;div ng-controller=""MyCtrl""&gt;
          &lt;pre&gt;{{logdata}}&lt;/pre&gt;
     &lt;/div&gt;
</code></pre>

<p>JavaScript:</p>

<pre><code>     var myApp = angular.module('myApp',[]);

     myApp.factory('Data', function() {
           var Data = {};
           Data.log = ""ERROR - error message"";
           Data.log = Data.log.replace(/ERROR/mg, '&lt;span style=""color:#f00""&gt;ERROR&lt;/span&gt;')
           return Data;
     });

     function MyCtrl($scope, Data) {
          $scope.logdata = Data.log;
     }
</code></pre>

<p>Result:</p>

<pre><code>     &lt;span style=""color:#f00""&gt;ERROR&lt;/span&gt; - error message
</code></pre>
","1296857","","","","","2013-08-29 10:33:17","Highlighting the content in pre tag... the AngularJS way?","<javascript><jquery><html><css><angularjs>","1","0","","",""
"56536418","1","","","2019-06-11 04:19:46","","1","19","<p>We are trying to implement the print screen behavior by customizing the print layout. Explaining the feature in brief:
User will have an option to export as pdf. On click we are planning to provide a print layout where the user can set the margin, header and other widths from the UI something similar to the option provided by MS Word. Once the user customizes the layout he will download the document in the pdf format.
We are searching for a module which can actually help us in solving the problem to provide the layout and stuff. It will be great if we get some help.</p>
","7109980","","","","","2019-06-11 04:19:46","Print layout customization using angularjs 1.X in the UI before showing the print screen","<javascript><jquery><html><css><angularjs>","0","0","","",""
"57069596","1","","","2019-07-17 06:17:31","","0","95","<p>I have a button. If i click that button one popup will open in Navbar. I am using ui-bootstrap for this.</p>

<p>If I click outside the popup is not closing.</p>

<ul>
<li><p>I wrote window.onclick function to achieve this. It is working. </p></li>
<li><p>But My problem is, If I click button popup will open. If I select any value in dropdown, on top of that one more popup will open. </p></li>
<li><p>So If I select any dropdwon value on the second dropdown, the first dropdown is automatically closing.</p></li>
<li><p>My need is, When I click button dropdown should open. and If I click outside the dropdown close. </p></li>
<li><p>If I select any value from dropdown, the dropdown should stable. It should not go off. Only when I click outside that time only it should go.</p></li>
</ul>

<pre class=""lang-html prettyprint-override""><code>&lt;button id=""btn-append-to-body"" type=""button"" class=""btn btn-primary"" ng-show=""showFilterBtn"" ng-click=""showDropdown($event)""&gt;
&lt;img src=""assets/images/filterIcon.png""&gt;&amp;nbsp&amp;nbspFilter &lt;span class=""caret""&gt;&lt;/span&gt;
&lt;/button&gt;
&lt;li class=""nav-item dropdown""&gt;
  &lt;div class=""dropdown-menu""&gt;
    &lt;div class=""dropdown-item"" ng-repeat=""filter in filters""&gt;
      &lt;div&gt;{{filter.filterObject}}&lt;/div&gt;
    &lt;/div&gt;
  &lt;/div&gt;
&lt;/li&gt;
</code></pre>



<pre class=""lang-js prettyprint-override""><code>window.onclick = function() {
   $("".dropdown-menu"").hide();
}
</code></pre>



<p>If I click button, the dropdown should not go. </p>
","6011675","","4051471","","2019-07-17 06:38:51","2019-07-17 10:43:33","outside click is not working in angularjs","<javascript><jquery><html><css><angularjs>","2","3","","",""
"41898265","1","41898291","","2017-01-27 16:08:20","","-7","7977","<p>How can I disable the right click menu in html?</p>

<p>Please don't say its unprofessional, I am developing a public touch screen display for a museum.</p>

<p>I have already disabled text selection but if you touch and hold it brings the right click menu- very unprofessional :D </p>

<p>Thanks in advance.</p>
","7253035","","","","","2018-02-13 20:35:58","How to disable right click menu in html?","<javascript><jquery><html><css><angularjs>","1","14","0","2017-01-27 16:13:20",""
"32358566","1","","","2015-09-02 16:38:50","","2","184","<p>I'm new to Angular/CSS and I've been checking out some stuff about how to flip a card and how to apply different rotations and animations. I've both flavours where you can flip on hover over and flip on click. I have my new ng-app that has a controller that toggles a css class for flipping a div and all of that works fine. However what I would like to achieve would be something like that:</p>

<p><a href=""http://jsfiddle.net/jwhazel/AaU6v/11/"" rel=""nofollow"">http://jsfiddle.net/jwhazel/AaU6v/11/</a></p>

<p>Which is in JQuery and honestly I don't know how best it would translate into the Angular world. I have started creating a directive that tries that but I'm kind of stuck. Basically all I've got is the link function that binds the element click which is my card but I can't even get access to the position of the element.</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>link: function(scope, element, attributes) {
            element.bind('click', function(){</code></pre>
</div>
</div>
</p>

<p>And for now I'm logging some stuff to proof is getting there which it does. But things like offset() or getBoundingClientRec don't work. I'm using Angular 1.4.0.</p>

<p>Any tips are much appreciated.</p>

<p>Thanks in advance.
Carlos.</p>
","5293466","","","","","2015-09-02 23:48:41","AngularJS flip and grow div","<javascript><jquery><html><css><angularjs>","0","0","","",""
"33984844","1","33985981","","2015-11-29 16:07:25","","0","102","<p>I browsed a lot of the documentation and StackOverflow, as far as I can tell ng-class should support animations, therefore I am probably doing something wrong in my code.
I'm trying to shrink my navbar height when scrolled down, but if I scroll the mouse wheel just once, the animation gets stuck half way and doesn't finish. When I use the mouse and drag the scrollbar down smoothly, the animation finishes just fine.</p>

<p>Everything is working, except for the animation getting stuck, when scrolling only once.</p>

<p>This is my code for the animation:</p>

<pre><code>.controller('MainController', function ($window, $scope) {
    $scope.pageYOffset = 0;

    $scope.isScrolledDown = function () {
        return ($scope.pageYOffset &gt;= 1);
    };

    $window.onscroll = function() {
        $scope.pageYOffset = this.pageYOffset;
        $scope.$digest();
    };
})
</code></pre>

<p>I call the isScrolledDown() function in ng-class like this:</p>

<pre><code>&lt;nav class=""navbar navbar-fixed-top"" ng-class=""{navshrinked:isScrolledDown()}""&gt;
</code></pre>

<p>In my CSS class, I have <code>navbar</code> and <code>navmin</code> class with different heights and transitions.</p>

<p>Using the stable version of AngularJS (1.4.8)</p>
","","user5203771","","user5203771","2015-11-29 16:16:24","2015-11-29 22:45:00","Angular ng-class doesn't finish animation","<javascript><jquery><html><css><angularjs>","1","1","1","",""
